timestamp,dataset,name,split,acc_mean,acc_std,n_way,n_shot,n_query,learning_rate,backbone_weight_decay,backbone_dropout
20231211-051544,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.1do,train,90.13333333333334,7.781459446087934,5,5,15,0.001,0.0,0.1
20231211-051544,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.1do,val,61.60666666666667,10.820800956183112,5,5,15,0.001,0.0,0.1
20231211-051544,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.1do,test,52.135555555555555,8.407192394052682,5,5,15,0.001,0.0,0.1
20231211-051843,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.2do,train,75.68666666666667,11.046013525920326,5,5,15,0.001,0.0,0.2
20231211-051843,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.2do,val,59.648888888888884,11.650006305302167,5,5,15,0.001,0.0,0.2
20231211-051843,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.0bbwd_0.2do,test,47.20666666666666,7.692725760718996,5,5,15,0.001,0.0,0.2
20231211-052140,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.0do,train,88.2688888888889,7.968195731147457,5,5,15,0.001,0.001,0.0
20231211-052140,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.0do,val,64.73111111111112,10.310526563890486,5,5,15,0.001,0.001,0.0
20231211-052140,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.0do,test,48.20444444444445,8.138776563502484,5,5,15,0.001,0.001,0.0
20231211-052439,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.1do,train,86.70888888888888,8.767684492385929,5,5,15,0.001,0.001,0.1
20231211-052439,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.1do,val,60.53555555555555,11.386047125135327,5,5,15,0.001,0.001,0.1
20231211-052439,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.1do,test,50.626666666666665,8.108059090942927,5,5,15,0.001,0.001,0.1
20231211-052737,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.2do,train,83.51333333333334,9.828012119560201,5,5,15,0.001,0.001,0.2
20231211-052737,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.2do,val,61.18666666666667,10.124373231629368,5,5,15,0.001,0.001,0.2
20231211-052737,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.001lr_0.001bbwd_0.2do,test,51.577777777777776,8.023637917559514,5,5,15,0.001,0.001,0.2
20231211-053037,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.0do,train,81.76,10.494804358277412,5,5,15,0.0001,0.0,0.0
20231211-053037,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.0do,val,55.97111111111112,10.876644135684543,5,5,15,0.0001,0.0,0.0
20231211-053037,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.0do,test,43.373333333333335,8.074369141737145,5,5,15,0.0001,0.0,0.0
20231211-053336,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.1do,train,80.7,10.739146114066019,5,5,15,0.0001,0.0,0.1
20231211-053336,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.1do,val,58.062222222222225,10.30507869516678,5,5,15,0.0001,0.0,0.1
20231211-053336,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.1do,test,41.72,7.414408395270107,5,5,15,0.0001,0.0,0.1
20231211-053633,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.2do,train,84.56888888888888,10.08244140530249,5,5,15,0.0001,0.0,0.2
20231211-053633,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.2do,val,56.78,11.083743852046464,5,5,15,0.0001,0.0,0.2
20231211-053633,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.0bbwd_0.2do,test,47.3,8.304505693586755,5,5,15,0.0001,0.0,0.2
20231211-053931,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.0do,train,75.16888888888889,11.283402866463359,5,5,15,0.0001,0.001,0.0
20231211-053931,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.0do,val,57.55555555555556,11.058274372557657,5,5,15,0.0001,0.001,0.0
20231211-053931,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.0do,test,44.42,7.338072206220358,5,5,15,0.0001,0.001,0.0
20231211-054227,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.1do,train,82.70888888888888,10.002429087692699,5,5,15,0.0001,0.001,0.1
20231211-054227,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.1do,val,54.6,11.365249178477738,5,5,15,0.0001,0.001,0.1
20231211-054227,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.1do,test,41.93333333333333,7.875418860112917,5,5,15,0.0001,0.001,0.1
20231211-054524,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.2do,train,70.01333333333334,11.34064339411978,5,5,15,0.0001,0.001,0.2
20231211-054524,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.2do,val,56.13555555555556,11.302546200625944,5,5,15,0.0001,0.001,0.2
20231211-054524,swissprot,relationnet_5w_5s_fc-conc_sum_4lg_1lf_0.0001lr_0.001bbwd_0.2do,test,46.04666666666667,7.761875489281641,5,5,15,0.0001,0.001,0.2
20231211-054824,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.0do,train,78.72666666666667,10.76534701234922,5,5,15,0.01,0.0,0.0
20231211-054824,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.0do,val,53.61333333333334,12.031506786581453,5,5,15,0.01,0.0,0.0
20231211-054824,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.0do,test,46.69555555555556,8.521296777218366,5,5,15,0.01,0.0,0.0
20231211-055124,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.1do,train,71.52222222222221,11.316845304868357,5,5,15,0.01,0.0,0.1
20231211-055124,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.1do,val,48.89333333333333,10.876363771449027,5,5,15,0.01,0.0,0.1
20231211-055124,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.1do,test,46.208888888888886,8.264027057668466,5,5,15,0.01,0.0,0.1
20231211-055424,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.2do,train,86.08888888888887,10.215650061197257,5,5,15,0.01,0.0,0.2
20231211-055424,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.2do,val,53.33333333333334,10.308716196967964,5,5,15,0.01,0.0,0.2
20231211-055424,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.0bbwd_0.2do,test,49.12444444444444,7.995419676444079,5,5,15,0.01,0.0,0.2
20231211-055724,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.0do,train,65.60666666666667,11.713845558900704,5,5,15,0.01,0.001,0.0
20231211-055724,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.0do,val,54.27777777777778,10.792035243241102,5,5,15,0.01,0.001,0.0
20231211-055724,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.0do,test,43.233333333333334,8.601571777125216,5,5,15,0.01,0.001,0.0
20231211-060025,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.1do,train,58.475555555555545,11.566704877725336,5,5,15,0.01,0.001,0.1
20231211-060025,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.1do,val,55.488888888888894,10.220941948812136,5,5,15,0.01,0.001,0.1
20231211-060025,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.1do,test,44.19555555555556,8.01722097105758,5,5,15,0.01,0.001,0.1
20231211-060325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.2do,train,53.80888888888889,10.367423814198485,5,5,15,0.01,0.001,0.2
20231211-060325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.2do,val,52.77777777777777,10.481423897237448,5,5,15,0.01,0.001,0.2
20231211-060325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.01lr_0.001bbwd_0.2do,test,43.38444444444444,7.946323320944577,5,5,15,0.01,0.001,0.2
20231211-060625,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.0do,train,91.97777777777779,6.915754067416486,5,5,15,0.001,0.0,0.0
20231211-060625,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.0do,val,55.61555555555556,11.21891502423419,5,5,15,0.001,0.0,0.0
20231211-060625,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.0do,test,48.35555555555556,7.479618396551037,5,5,15,0.001,0.0,0.0
20231211-060923,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.1do,train,77.48888888888888,11.11926367577269,5,5,15,0.001,0.0,0.1
20231211-060923,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.1do,val,56.77555555555556,11.307683174082658,5,5,15,0.001,0.0,0.1
20231211-060923,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.1do,test,46.55777777777778,7.493799576901256,5,5,15,0.001,0.0,0.1
20231211-061224,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.2do,train,80.6511111111111,10.390582393164292,5,5,15,0.001,0.0,0.2
20231211-061224,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.2do,val,54.324444444444445,10.288645065505497,5,5,15,0.001,0.0,0.2
20231211-061224,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.0bbwd_0.2do,test,47.52444444444445,8.430223112610665,5,5,15,0.001,0.0,0.2
20231211-061525,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.0do,train,86.98444444444443,8.258583563126054,5,5,15,0.001,0.001,0.0
20231211-061525,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.0do,val,59.04222222222223,12.419983698126515,5,5,15,0.001,0.001,0.0
20231211-061525,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.0do,test,46.54888888888889,7.661412370194731,5,5,15,0.001,0.001,0.0
20231211-061826,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.1do,train,74.42222222222222,10.642449360699901,5,5,15,0.001,0.001,0.1
20231211-061826,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.1do,val,58.22,11.909493878601408,5,5,15,0.001,0.001,0.1
20231211-061826,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.1do,test,47.16444444444445,8.070866369270234,5,5,15,0.001,0.001,0.1
20231211-062126,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.2do,train,80.58,10.283602913808414,5,5,15,0.001,0.001,0.2
20231211-062126,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.2do,val,60.924444444444454,11.162314021787223,5,5,15,0.001,0.001,0.2
20231211-062126,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.001lr_0.001bbwd_0.2do,test,52.14666666666667,7.729642797553958,5,5,15,0.001,0.001,0.2
20231211-062425,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.0do,train,92.44666666666667,7.738631326973448,5,5,15,0.0001,0.0,0.0
20231211-062425,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.0do,val,47.31111111111111,10.111062270944313,5,5,15,0.0001,0.0,0.0
20231211-062425,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.0do,test,40.02444444444444,7.515869301552861,5,5,15,0.0001,0.0,0.0
20231211-062727,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.1do,train,87.53777777777778,10.837505977044218,5,5,15,0.0001,0.0,0.1
20231211-062727,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.1do,val,50.54,10.115127651562654,5,5,15,0.0001,0.0,0.1
20231211-062727,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.1do,test,41.58,7.839588991494105,5,5,15,0.0001,0.0,0.1
20231211-063026,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.2do,train,84.35777777777778,9.52591760266902,5,5,15,0.0001,0.0,0.2
20231211-063026,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.2do,val,47.10666666666667,9.95257792772342,5,5,15,0.0001,0.0,0.2
20231211-063026,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.0bbwd_0.2do,test,39.42666666666667,7.959724543903189,5,5,15,0.0001,0.0,0.2
20231211-063325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.0do,train,90.94222222222221,7.691914626234744,5,5,15,0.0001,0.001,0.0
20231211-063325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.0do,val,51.03777777777778,10.395799484098385,5,5,15,0.0001,0.001,0.0
20231211-063325,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.0do,test,47.92888888888889,7.9740864254776955,5,5,15,0.0001,0.001,0.0
20231211-063623,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.1do,train,88.52888888888889,8.666255260890576,5,5,15,0.0001,0.001,0.1
20231211-063623,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.1do,val,51.70888888888889,11.002544935683215,5,5,15,0.0001,0.001,0.1
20231211-063623,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.1do,test,43.01555555555555,8.096806564517266,5,5,15,0.0001,0.001,0.1
20231211-063922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.2do,train,79.22,11.322565472934519,5,5,15,0.0001,0.001,0.2
20231211-063922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.2do,val,45.22222222222222,11.141890701091164,5,5,15,0.0001,0.001,0.2
20231211-063922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_4lf_0.0001lr_0.001bbwd_0.2do,test,44.45333333333333,8.551827181845303,5,5,15,0.0001,0.001,0.2
20231211-064221,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.0do,train,91.7511111111111,7.058085635603056,5,5,15,0.01,0.0,0.0
20231211-064221,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.0do,val,57.704444444444455,11.650276529330819,5,5,15,0.01,0.0,0.0
20231211-064221,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.0do,test,43.64222222222222,8.031751496327898,5,5,15,0.01,0.0,0.0
20231211-064521,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.1do,train,89.40222222222222,8.495296883323295,5,5,15,0.01,0.0,0.1
20231211-064521,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.1do,val,57.10222222222222,11.497886869731142,5,5,15,0.01,0.0,0.1
20231211-064521,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.1do,test,46.80222222222223,8.614681410387103,5,5,15,0.01,0.0,0.1
20231211-064821,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.2do,train,78.06,10.8837337003098,5,5,15,0.01,0.0,0.2
20231211-064821,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.2do,val,57.402222222222214,11.869587447457452,5,5,15,0.01,0.0,0.2
20231211-064821,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.0bbwd_0.2do,test,44.38,8.639661344528971,5,5,15,0.01,0.0,0.2
20231211-065121,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.0do,train,71.38,10.997004979471388,5,5,15,0.01,0.001,0.0
20231211-065121,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.0do,val,59.60888888888889,11.081967111561395,5,5,15,0.01,0.001,0.0
20231211-065121,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.0do,test,50.03555555555556,8.946519842036377,5,5,15,0.01,0.001,0.0
20231211-065419,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.1do,train,64.28222222222222,11.475205907402444,5,5,15,0.01,0.001,0.1
20231211-065419,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.1do,val,59.17333333333333,10.940019635705852,5,5,15,0.01,0.001,0.1
20231211-065419,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.1do,test,43.044444444444444,9.142790453901403,5,5,15,0.01,0.001,0.1
20231211-065717,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.2do,train,65.31555555555556,12.210243827253722,5,5,15,0.01,0.001,0.2
20231211-065717,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.2do,val,57.81111111111112,10.854452349265213,5,5,15,0.01,0.001,0.2
20231211-065717,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.01lr_0.001bbwd_0.2do,test,44.08,7.3142863756613465,5,5,15,0.01,0.001,0.2
20231211-070013,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.0do,train,92.15111111111112,7.202940414669829,5,5,15,0.001,0.0,0.0
20231211-070013,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.0do,val,56.835555555555544,11.251518196598852,5,5,15,0.001,0.0,0.0
20231211-070013,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.0do,test,44.077777777777776,7.689330430481955,5,5,15,0.001,0.0,0.0
20231211-070310,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.1do,train,92.83333333333333,6.685002562397361,5,5,15,0.001,0.0,0.1
20231211-070310,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.1do,val,56.73777777777779,10.767893749590451,5,5,15,0.001,0.0,0.1
20231211-070310,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.1do,test,47.66444444444444,7.557189039109681,5,5,15,0.001,0.0,0.1
20231211-070607,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.2do,train,78.46888888888888,11.157564892080513,5,5,15,0.001,0.0,0.2
20231211-070607,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.2do,val,57.32666666666667,10.647063236195958,5,5,15,0.001,0.0,0.2
20231211-070607,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.0bbwd_0.2do,test,47.25333333333333,7.912454317930267,5,5,15,0.001,0.0,0.2
20231211-070906,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.0do,train,86.36666666666666,9.635524548945602,5,5,15,0.001,0.001,0.0
20231211-070906,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.0do,val,60.846666666666664,11.19961176575794,5,5,15,0.001,0.001,0.0
20231211-070906,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.0do,test,44.12444444444444,8.330359172965911,5,5,15,0.001,0.001,0.0
20231211-071202,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.1do,train,78.37555555555556,11.16746575360877,5,5,15,0.001,0.001,0.1
20231211-071202,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.1do,val,61.322222222222216,10.533468119156383,5,5,15,0.001,0.001,0.1
20231211-071202,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.1do,test,47.96222222222222,8.127596944901084,5,5,15,0.001,0.001,0.1
20231211-071502,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.2do,train,76.59333333333333,11.55498096862064,5,5,15,0.001,0.001,0.2
20231211-071502,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.2do,val,56.36,11.912552980722417,5,5,15,0.001,0.001,0.2
20231211-071502,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.001lr_0.001bbwd_0.2do,test,47.348888888888894,9.058806778318742,5,5,15,0.001,0.001,0.2
20231211-071800,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.0do,train,86.12444444444444,9.316297680362936,5,5,15,0.0001,0.0,0.0
20231211-071800,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.0do,val,58.204444444444455,10.368884126302664,5,5,15,0.0001,0.0,0.0
20231211-071800,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.0do,test,45.13555555555556,7.388038046250134,5,5,15,0.0001,0.0,0.0
20231211-072057,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.1do,train,77.58888888888887,10.778986186551894,5,5,15,0.0001,0.0,0.1
20231211-072057,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.1do,val,54.54666666666666,9.93417446103209,5,5,15,0.0001,0.0,0.1
20231211-072057,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.1do,test,48.20444444444445,8.467785286267064,5,5,15,0.0001,0.0,0.1
20231211-072354,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.2do,train,76.35111111111112,11.819180059714407,5,5,15,0.0001,0.0,0.2
20231211-072354,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.2do,val,53.12444444444444,10.030955544503348,5,5,15,0.0001,0.0,0.2
20231211-072354,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.0bbwd_0.2do,test,47.62444444444444,8.386479124088096,5,5,15,0.0001,0.0,0.2
20231211-072651,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.0do,train,87.50444444444446,8.752416526978616,5,5,15,0.0001,0.001,0.0
20231211-072651,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.0do,val,55.78444444444445,11.215507562145513,5,5,15,0.0001,0.001,0.0
20231211-072651,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.0do,test,42.913333333333334,7.523684085753616,5,5,15,0.0001,0.001,0.0
20231211-072949,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.1do,train,90.22888888888889,7.72189159963692,5,5,15,0.0001,0.001,0.1
20231211-072949,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.1do,val,53.58444444444444,10.309825350869533,5,5,15,0.0001,0.001,0.1
20231211-072949,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.1do,test,44.08888888888889,8.184055561401008,5,5,15,0.0001,0.001,0.1
20231211-073249,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.2do,train,81.38,10.501254246076549,5,5,15,0.0001,0.001,0.2
20231211-073249,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.2do,val,51.71555555555556,10.694227357104023,5,5,15,0.0001,0.001,0.2
20231211-073249,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_2lf_0.0001lr_0.001bbwd_0.2do,test,47.946666666666665,8.772184997458139,5,5,15,0.0001,0.001,0.2
20231211-073548,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.0do,train,87.23777777777778,8.388867108139497,5,5,15,0.01,0.0,0.0
20231211-073548,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.0do,val,61.46,10.712344557841945,5,5,15,0.01,0.0,0.0
20231211-073548,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.0do,test,51.842222222222226,8.148728295845075,5,5,15,0.01,0.0,0.0
20231211-073848,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.1do,train,86.81555555555556,9.132687460266753,5,5,15,0.01,0.0,0.1
20231211-073848,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.1do,val,61.56888888888888,11.088769538435868,5,5,15,0.01,0.0,0.1
